"Name";"RegisteredAddress";"Type";"Date";"Year";"Province";"City";"District";"Industry";"InsuredNum";"InsuredDivision";"RegisteredCaptital";"CaptitalDivision";"Status";"FormerName";"CommunicationAddress";"TaxpayerID";"RegisterationID";"OrganizationID";"Introduction";"BusinessScope";"ListedorNot";"ListingType";"Abbreviation";"StockCode";"Products"
"深圳云天励飞技术股份有限公司";"深圳市龙岗区园山街道荷坳社区龙岗大道8288号大运软件小镇36栋4F05（在深圳市龙岗区龙岗街道龙城大道29号龙年大厦1701处设有经营场所从事经营活动）";"股份有限公司（港澳台投资、上市）";"2014-08-27 00:00:00";2014.0;"广东省";"深圳市";"龙岗区";"计算机、通信和其他电子设备制造业";"566";"大于等于5百，小于1千";"35513.372万人民币";"一亿（含）至五十亿";"存续";"深圳云天励飞技术有限公司";"深圳市龙岗区园山街道龙岗大道8288号深圳大运软件小镇17栋1楼（在深圳市龙岗区回龙路乐年广场13B栋1402处设有经营场所从事经营活动）";"9144030031203308XX";"31203308-X";"31203308-X";"深圳云天励飞技术股份有限公司 （曾用名：深圳云天励飞技术有限公司） ，成立于2014年，云天励飞成员，位于广东省深圳市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本35513.372万人民币，超过了99%的广东省同行，实缴资本8367.208万人民币。";"一般经营项目是：计算机数据库，计算机系统分析；提供计算机技术服务；网络商务服务、数据库服务、数据库管理；从事信息技术、电子产品、生物技术、化工产品、建筑建材、机械设备等领域内的技术开发、技术咨询、技术服务、技术转让；计算机编程；计算机软件设计；计算机及相关设备的销售；信息系统集成；从事货物、技术进出口业务；工程服务、工程施工。机械设备租赁；计算机及通讯设备租赁；租赁服务（不含许可类租赁服务）。储能技术服务；合同能源管理；节能管理服务。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动），许可经营项目是：芯片的设计、研发、生产、测试、加工、销售、咨询及技术服务。第二类医疗器械销售；第三类医疗器械经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）";"否";"-";"云天励飞";"-";"人工智能芯片"
"诗瓦贝光电（深圳）有限公司";"深圳市坪山区坪山街道和平社区坪山大道4044号16A1619";"有限责任公司（外国法人独资）";"2009-03-20 00:00:00";2009.0;"广东省";"深圳市";"坪山区";"批发业";"0";"0";"100万美元";"五百万（含）至一千万";"存续";"诗瓦贝光电（梅州）有限公司";"深圳市坪山区坪山街道和平社区坪山大道4044号16A1619";"91441400686355518J";"68635551-8";"68635551-8";"诗瓦贝光电（深圳）有限公司 （曾用名：诗瓦贝光电（梅州）有限公司） ，成立于2009年，位于广东省深圳市，是一家以从事批发业为主的企业。企业注册资本100万美元，超过了95%的广东省同行。";"一般经营项目是：通用仪器仪表、照明产品。一类和二类医疗仪器设备、器械（不含三类）；测量仪器、控制设备、光学产品、监控设备和公共安全设备、电路板和贴片、发光二极管和电子元器件、LED电子屏、电子驱动器、变压器、转换器、金属制品和模具、安防装置、安全管控和交通管控系统和产品、生产设备、电脑产品和网络技术、通用零配件及组件的销售；以及产品设计与开发服务，经贸咨询和货物运输服务，展览展示服务和翻译服务，货物进出口业务。，许可经营项目是：";"否";"-";"诗瓦贝光电";"-";"通用仪器仪表；照明产品"
"思腾合力（天津）科技有限公司";"天津经济技术开发区逸仙科学工业园翠浦道1号";"有限责任公司";"2018-07-24 00:00:00";2018.0;"天津市";"天津市";"滨海新区";"计算机、通信和其他电子设备制造业";"102";"大于等于1百，小于5百";"2416万人民币";"一千万（含）至五千万";"存续";"-";"天津经济技术开发区逸仙科学工业园翠浦道1号";"91120116MA06DRM4XY";"MA06DRM4-X";"MA06DRM4-X";"思腾合力（天津）科技有限公司，成立于2018年，承启成员，位于天津市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本2416万人民币，超过了87%的天津市同行，实缴资本2416万人民币。";"计算机生产及组装；计算机系统集成；销售计算机及配套产品；计算机加速计算数据处理服务；人工智能技术研究、技术推广服务；视觉计算研究技术推广服务；计算机系统服务；软件技术开发及软件销售；计算机租赁；文化用品批发兼零售；自营和代理货物及技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"否";"-";"思腾合力";"-";"计算机及配套产品"
"苏州电讯电机厂有限公司";"苏州市胥江路482号";"有限责任公司";"1980-11-25 00:00:00";1980.0;"江苏省";"苏州市";"姑苏区";"电气机械和器材制造业";"81";"1百以下";"1973.94万人民币";"一千万（含）至五千万";"存续";"苏州电讯电机厂";"苏州市姑苏区胥江路482号";"91320508137698921H";"13769892-1";"13769892-1";"苏州电讯电机厂有限公司 （曾用名：苏州电讯电机厂） ，成立于1980年，苏州电讯电机厂成员，位于江苏省苏州市，是一家以从事电气机械和器材制造业为主的企业。企业注册资本1973.94万人民币，超过了88%的江苏省同行，实缴资本1973.94万人民币。";"生产开发销售：微特电机，为外贸加工电机、家用电器；物业管理、停车场管理。（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：风机、风扇销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）";"否";"-";"电迅电机";"-";"微特电机和轴流风机"
"苏州科达科技股份有限公司";"江苏省苏州高新区金山路131号";"股份有限公司（上市、自然人投资或控股）";"2004-06-10 00:00:00";2004.0;"江苏省";"苏州市";"虎丘区";"计算机、通信和其他电子设备制造业";"815";"大于等于5百，小于1千";"49417.2365万人民币";"一亿（含）至五十亿";"存续";"苏州科达科技有限公司";"江苏省苏州高新区金山路131号";"91320500761504983A";"76150498-3";"76150498-3";"苏州科达科技股份有限公司 （曾用名：苏州科达科技有限公司） ，成立于2004年，苏州科达成员，位于江苏省苏州市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本49417.2365万人民币，超过了99%的江苏省同行，并已于2023年完成了定向增发。";"研发、生产包括数字音、视频编解码器和视频会议、视频监控平台、电子显示设备在内的网络通讯设备及软件、以及包含IC卡读写机、移动电话机和配件在内的无线通讯产品及软件；销售自产产品，提供自产产品的出租服务，并提供相应的工程安装和技术维护服务；建筑智能化系统、音视频系统、计算机网络信息系统的设计、安装、系统集成、维护和咨询等技术服务；计算机软硬件技术开发，技术咨询与技术服务，无人机、电子产品、集成电路产品的研发、生产和销售，提供大数据、云计算、云存储、智慧城市、智能交通、安防工程的服务和设计。汽车互联信息系统软件技术开发，技术咨询与技术服务；车载电子产品、汽车互联信息系统终端产品、智能车载设备的研发、生产和销售。自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）（以工商核准为准） 一般项目：计算机软硬件及外围设备制造（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）";"是";"A股";"苏州科达";"603660";"视频会议、视频监控平台"
"苏州盛科通信股份有限公司";"苏州工业园区江韵路258号";"股份有限公司（外商投资、上市）";"2005-01-31 00:00:00";2005.0;"江苏省";"苏州市";"苏州工业园区";"计算机、通信和其他电子设备制造业";"431";"大于等于1百，小于5百";"41000万人民币";"一亿（含）至五十亿";"存续";"盛科网络（苏州）有限公司";"苏州工业园区江韵路258号";"91320594769869338K";"76986933-8";"76986933-8";"苏州盛科通信股份有限公司 （曾用名：盛科网络（苏州）有限公司） ，成立于2005年，中国电子信息产业集团成员，位于江苏省苏州市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本41000万人民币，超过了99%的江苏省同行，并已于2023年完成了IPO上市，交易金额21.33亿人民币。";"开发、设计通讯网络集成电路芯片和通讯网络系统及软件；研发生产芯片、以太网交换机；销售本公司所生产及开发的产品并提供相关的服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"是";"科创板";"盛科通信";"688702";"以太网交换芯片"
"苏州天工测试技术有限公司";"苏州市漕湖街道永昌路28号ESR苏相现代产业园F栋01单元";"有限责任公司（自然人投资或控股）";"2012-02-08 00:00:00";2012.0;"江苏省";"苏州市";"苏州工业园区";"专业技术服务业";"14";"1百以下";"1000万人民币";"一千万（含）至五千万";"存续";"苏州天工环境测试科技有限公司";"苏州市吴中区木渎镇尧峰西路70号15号厂房1-2层";"91320505589983520C";"58998352-0";"58998352-0";"苏州天工测试技术有限公司 （曾用名：苏州天工环境测试科技有限公司） ，成立于2012年，天工测试成员，位于江苏省苏州市，是一家以从事专业技术服务业为主的企业。企业注册资本1000万人民币，超过了84%的江苏省同行，实缴资本205万人民币。";"测试技术服务；实验室试验仪器和设备以及相关产品和配件的研发、生产、销售、修理和保养，软件的研发、销售、维护，并提供上述产品的技术服务及技术咨询、测试服务；机械设备租赁；（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"否";"-";"天工测试";"-";"数字化振动台"
"苏州天工力学测试技术有限公司";"苏州高新区泰山路99号第4幢建筑生产厂房3楼西半部分";"有限责任公司（自然人投资或控股的法人独资）";"2018-03-19 00:00:00";2018.0;"江苏省";"苏州市";"虎丘区";"研究和试验发展";"22";"1百以下";"500万人民币";"五百万（含）至一千万";"存续";"-";"苏州高新区泰山路99号第4幢建筑生产厂房3楼西半部分";"91320505MA1W7PAX8F";"MA1W7PAX-8";"MA1W7PAX-8";"苏州天工力学测试技术有限公司，成立于2018年，天工测试成员，位于江苏省苏州市，是一家以从事研究和试验发展为主的企业。企业注册资本500万人民币，超过了57%的江苏省同行，实缴资本323.7559万人民币。";"实验室力学设备和仪器及相关产品和配件的测试、研发、生产、销售、修理和保养，软件的开发、销售、维护，并提供上述产品的技术服务、技术咨询。";"否";"-";"天工力学";"-";"实验室力学设备和仪器"
"太原依福特设备制造有限公司";"山西综改示范区太原学府园区长治西巷9号万立科技办公楼四层";"有限责任公司（自然人投资或控股）";"2006-06-19 00:00:00";2006.0;"山西省";"太原市";"山西转型综合改革示范区";"科技推广和应用服务业";"22";"1百以下";"500万人民币";"五百万（含）至一千万";"存续";"-";"山西综改示范区太原学府园区长治西巷9号万立科技办公楼四层";"9114010079022346X3";"79022346-X";"79022346-X";"太原依福特设备制造有限公司，成立于2006年，位于山西省太原市，是一家以从事科技推广和应用服务业为主的企业。企业注册资本500万人民币，超过了72%的山西省同行，实缴资本50万人民币。";"滤波器、加固机的生产（通过环保部门审批后方可生产）、销售及技术咨询服务；电子专用设备的改造；屏蔽材料、工矿配件的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"否";"-";"依福特";"-";"EMI滤波器"
"武汉锐科光纤激光技术股份有限公司";"湖北省武汉市东湖新技术开发区未来科技城龙山南街一号";"其他股份有限公司（上市）";"2007-04-06 00:00:00";2007.0;"湖北省";"武汉市";"江夏区";"研究和试验发展";"1669";"大于等于1千，小于5千";"56482.1828万人民币";"一亿（含）至五十亿";"存续";"武汉锐科光纤激光器技术有限责任公司";"湖北省武汉市东湖新技术开发区未来科技城龙山南街一号";"914201007997656362";"79976563-6";"79976563-6";"武汉锐科光纤激光技术股份有限公司 （曾用名：武汉锐科光纤激光器技术有限责任公司） ，成立于2007年，中国航天科工集团成员，位于湖北省武汉市，是一家以从事研究和试验发展为主的企业。企业注册资本56482.1828万人民币，超过了99%的湖北省同行，实缴资本9593.38474万人民币，并已于2019年完成了定向增发。";"大功率脉冲及连续光纤激光器、大功率半导体激光器、固体激光器、光学及光电子元器件的研究、开发、生产、批发兼零售、维修服务、技术咨询；激光精密加工设备的研发、生产、批发兼零售、维修服务；激光器控制软件设计、开发、批发兼零售、维修服务；单位自有房屋租赁；货物进出口、技术进出口、代理进出口（不含国家禁止或限制进出口的货物或技术）。（依法须经审批的项目，经相关部门审批后方可开展经营活动）";"是";"A股";"锐科激光";"300747";"大功率脉冲及连续光纤激光器"
"西安恒达微波技术开发有限公司";"西安市航天基地飞天路485号";"有限责任公司（非自然人投资或控股的法人独资）";"1993-01-03 00:00:00";1993.0;"陕西省";"西安市";"雁塔区";"计算机、通信和其他电子设备制造业";"425";"大于等于1百，小于5百";"3280万人民币";"一千万（含）至五千万";"存续";"西安恒达微波有限责任公司，西安恒达微波技术开发公司";"西安市航天基地飞天路485号";"91610138220928660T";"22092866-0";"22092866-0";"西安恒达微波技术开发有限公司 （曾用名：西安恒达微波有限责任公司） ，成立于1993年，雷科防务成员，位于陕西省西安市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本3280万人民币，超过了91%的陕西省同行，实缴资本3280万人民币，并已于2019年完成了并购，交易金额5.625亿人民币。";"微波元器件、微波天线、伺服控制系统、雷达设备、广电设备、通讯设备（不含地面卫星接收设备）、微电子产品、机械产品、计算机软硬件及电磁兼容设备的研发、生产、销售、维修及技术咨询服务；普通货物运输；货物及技术的进出口业务（国家禁止或限制进出口的货物和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"否";"-";"恒达微波";"-";"微波元器件"
"西安丽科创新信息技术有限公司";"陕西省西安市碑林区二环南路东段323号1号楼2914室";"有限责任公司（自然人投资或控股）";"2017-01-17 00:00:00";2017.0;"陕西省";"西安市";"碑林区";"软件和信息技术服务业";"2";"10以下";"1000万人民币";"一千万（含）至五千万";"存续";"-";"陕西省西安市碑林区二环南路东段323号1号楼2914室";"91610103MA6U19PH3L";"MA6U19PH-3";"MA6U19PH-3";"西安丽科创新信息技术有限公司，成立于2017年，位于陕西省西安市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本1000万人民币，超过了87%的陕西省同行，实缴资本366.49万人民币。";"一般项目：家用电器销售；计算机软硬件及辅助设备批发；通讯设备销售；办公设备销售；计算机软硬件及辅助设备零售；软件销售；网络设备销售；安防设备销售；网络技术服务；人工智能基础资源与技术平台；大数据服务；软件开发；人工智能基础软件开发；人工智能应用软件开发；网络与信息安全软件开发；智能机器人的研发；信息系统集成服务；人工智能行业应用系统集成服务；信息系统运行维护服务；数据处理和存储支持服务；信息技术咨询服务；地理遥感信息服务；数据处理服务；计算机系统服务；计算机及通讯设备租赁；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；云计算设备、计算机软硬件及外围设备、信息安全设备制造（仅限分支机构经营）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）";"否";"-";"西安丽科";"-";"家用电器销售；计算机软硬件及辅助设备批发；通讯设备销售；"
"新疆大全新能源股份有限公司";"新疆石河子经济开发区化工新材料产业园纬六路16号";"股份有限公司（外商投资、上市）";"2011-02-22 00:00:00";2011.0;"新疆维吾尔自治区";"自治区直辖县级行政区划";"石河子市";"电力、热力生产和供应业";"2533";"大于等于1千，小于5千";"214493.7715万人民币";"一亿（含）至五十亿";"存续";"新疆大全新能源有限公司";"新疆石河子经济开发区化工 新材料产业园纬六路16号";"9165000056438859XD";"56438859-X";"56438859-X";"新疆大全新能源股份有限公司 （曾用名：新疆大全新能源有限公司） ，成立于2011年，大全能源成员，位于新疆维吾尔自治区自治区直辖县级行政区划，是一家以从事电力、热力生产和供应业为主的企业。企业注册资本214493.7715万人民币，超过了99%的新疆维吾尔自治区同行，实缴资本214493.77万人民币，并已于2022年完成了定向增发，交易金额110亿人民币。";"一般项目：非金属矿及制品销售；电子专用材料制造；电子专用材料销售；光伏设备及元器件制造；光伏设备及元器件销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；货物进出口；技术进出口（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可项目：危险化学品生产；危险化学品经营；特种设备安装改造修理（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）";"是";"科创板";"大全能源";"688303";"高纯多晶硅料"
"新疆熙菱信息技术股份有限公司";"新疆乌鲁木齐市高新区（新市区）北京南路358号大成国际大厦10层";"股份有限公司（上市、自然人投资或控股）";"1999-07-29 00:00:00";1999.0;"新疆维吾尔自治区";"乌鲁木齐市";"新市区";"软件和信息技术服务业";"85";"1百以下";"19147.103万人民币";"一亿（含）至五十亿";"存续";"新疆熙菱信息技术有限公司，新疆西菱信息技术有限公司";"乌鲁木齐北京南路358号大成国际大厦10楼";"91650100298827325R";"29882732-5";"29882732-5";"新疆熙菱信息技术股份有限公司 （曾用名：新疆熙菱信息技术有限公司） ，成立于1999年，熙菱信息成员，位于新疆维吾尔自治区乌鲁木齐市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本19147.103万人民币，超过了99%的新疆维吾尔自治区同行，实缴资本19147.103万人民币，并已于2023年完成了定向增发。";"计算机专业领域的技术咨询、技术服务与技术转让；软件开发、销售与技术服务；数据处理和运营服务；信息安全产品研发、生产、销售、服务及技术咨询；安防工程；工程设计；信息系统集成服务；货物与技术的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"是";"A股";"熙菱信息";"300588";"电子商务、电子政务管理软件产品"
"亚凌（上海）国际货物运输代理有限公司";"上海市徐汇区天钥桥南路1128号8幢319室";"有限责任公司（自然人投资或控股）";"2005-06-13 00:00:00";2005.0;"上海市";"上海市";"徐汇区";"多式联运和运输代理业";"21";"1百以下";"500万人民币";"五百万（含）至一千万";"存续";"上海凌豪国际货物运输代理有限公司";"中国上海市静安区天目西路218号嘉里不夜城，1座，2509室";"91310104776297577L";"77629757-7";"77629757-7";"亚凌（上海）国际货物运输代理有限公司 （曾用名：上海凌豪国际货物运输代理有限公司） ，成立于2005年，位于上海市，是一家以从事多式联运和运输代理业为主的企业。企业注册资本500万人民币，超过了47%的上海市同行，实缴资本100.0002万人民币。";"一般项目：国际货物运输代理，国内货物运输代理，无船承运业务。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）";"否";"-";"亚凌货运";"-";"国际货物运输"
"玉沙集团有限公司";"湖北省荆州市监利市容城镇玉沙大道城东工业园";"有限责任公司（自然人投资或控股）";"1998-07-21 00:00:00";1998.0;"湖北省";"荆州市";"监利县";"纺织业";"95";"1百以下";"5188万人民币";"五千万（含）至一亿";"存续";"监利县玉沙织造有限责任公司";"湖北省荆州市监利市容城镇玉沙大道城东工业园";"91421023706973031B";"70697303-1";"70697303-1";"玉沙集团有限公司 （曾用名：监利县玉沙织造有限责任公司） ，成立于1998年，玉沙集团成员，位于湖北省荆州市，是一家以从事纺织业为主的企业。企业注册资本5188万人民币，超过了99%的湖北省同行，实缴资本5188万人民币。";"一般项目 : 针织或钩针编织物及其制品制造;医护人员防护用品生产（Ⅰ类医疗器械）;对外承包工程;货物进出口;技术进出口;工程管理服务;家居用品制造;面料纺织加工;家用纺织制成品制造;面料印染加工;纺纱加工;棉花加工;棉花种植;产业用纺织制成品制造;农产品的生产、销售、加工、运输、贮藏及其他相关服务;农业生产资料的购买、使用;谷物种植;园艺产品种植;农作物秸秆处理及加工利用服务;农业生产托管服务;农业园艺服务;医用包装材料制造;服装制造;劳动保护用品生产;服饰制造;鞋制造;箱包制造;羽毛（绒）及制品制造;第一类医疗器械生产;日用口罩（非医用）生产;母婴用品制造;日用杂品制造;园林绿化工程施工;住房租赁;非居住房地产租赁;纸制品制造;纸和纸板容器制造;纸制造;皮革制品制造;市政设施管理;针纺织品及原料销售;金属材料制造;金属材料销售;再生资源回收（除生产性废旧金属）;再生资源加工;再生资源销售;木材加工;木材销售;木材收购;塑料制品制造;塑料制品销售;信息咨询服务（不含许可类信息咨询服务）;信息技术咨询服务;日用陶瓷制品销售;特种陶瓷制品销售;工艺美术品及礼仪用品销售（象牙及其制品除外）。（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目 : 卫生用品和一次性使用医疗用品生产;第二类医疗器械生产;医用口罩生产;建设工程施工;房地产开发经营;医护人员防护用品生产（Ⅱ类医疗器械）。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）";"否";"-";"玉沙集团";"-";"纺织制成品"
"云从科技集团股份有限公司";"广州市南沙区南沙街金隆路37号501房（仅限办公）";"其他股份有限公司（上市）";"2015-03-27 00:00:00";2015.0;"广东省";"广州市";"南沙区";"软件和信息技术服务业";"52";"1百以下";"103693.8787万人民币";"一亿（含）至五十亿";"存续";"广州云从信息科技有限公司";"广州市南沙区南沙街金隆路37号501房（仅限办公）";"914401153314442716";"33144427-1";"33144427-1";"云从科技集团股份有限公司 （曾用名：广州云从信息科技有限公司） ，成立于2015年，位于广东省广州市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本103693.8787万人民币，超过了99%的广东省同行，实缴资本103693.8787万人民币，并已于2022年完成了IPO上市，交易金额17.28亿人民币。";"计算机系统服务;人工智能行业应用系统集成服务;人工智能通用应用系统;人工智能基础资源与技术平台;人工智能公共数据平台;人工智能公共服务平台技术咨询服务;集成电路设计;数字文化创意软件开发;人工智能理论与算法软件开发;网络与信息安全软件开发;人工智能应用软件开发;人工智能基础软件开发;软件开发;数据处理和存储支持服务;物联网技术服务;网络技术服务;5G通信技术服务;信息系统集成服务;智能机器人的研发;广告设计、代理;广告发布（非广播电台、电视台、报刊出版单位）;广告制作;智能机器人销售;信息咨询服务（不含许可类信息咨询服务）;计算机软硬件及辅助设备零售;人工智能硬件销售;人工智能双创服务平台;计算机软硬件及外围设备制造;工业控制计算机及系统制造;计算机软硬件及辅助设备批发;工业控制计算机及系统销售;计算机及通讯设备租赁;计算机及办公设备维修;物联网设备销售;物联网技术研发;通信设备制造;互联网设备制造;网络设备制造;终端测试设备制造;终端计量设备制造;云计算设备制造;物联网设备制造;数字视频监控系统制造;数字视频监控系统销售;安全系统监控服务;电子（气）物理设备及其他电子设备制造;城市轨道交通设备制造;工程管理服务;工程技术服务（规划管理、勘察、设计、监理除外）;物联网应用服务;机械设备租赁;办公设备租赁服务;技术进出口;计算机信息系统安全专用产品销售;货物进出口;建筑智能化工程施工;建筑智能化系统设计;房屋建筑和市政基础设施项目工程总承包;建筑劳务分包;第一类增值电信业务;第二类增值电信业务";"是";"科创板";"云从科技";"688327";"人机协同操作系统"
"长沙景嘉微电子股份有限公司";"长沙高新开发区岳麓西大道1698号麓谷科技创新创业园B1栋902";"股份有限公司（上市、自然人投资或控股）";"2006-04-05 00:00:00";2006.0;"湖南省";"长沙市";"岳麓区";"计算机、通信和其他电子设备制造业";"762";"大于等于5百，小于1千";"45863.2254万人民币";"一亿（含）至五十亿";"存续";"长沙景嘉微电子有限公司，长沙景嘉电子有限公司";"长沙高新开发区岳麓西大道1698号麓谷科技创新创业园B1栋902";"914301007853917172";"78539171-7";"78539171-7";"长沙景嘉微电子股份有限公司 （曾用名：长沙景嘉微电子有限公司） ，成立于2006年，景嘉微成员，位于湖南省长沙市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本45863.2254万人民币，超过了99%的湖南省同行，实缴资本10000万人民币，并已于2018年完成了股权融资。";"电子产品（不含电子出版物）、计算机软件的研究、开发、生产和销售及其相关的技术服务，集成电路设计，微电子产品的研究、开发；电子产品（不含电子出版物）的维修；集成电路的研发、生产、销售及相关的技术服务；微电子产品生产、销售及相关的技术服务；计算机及辅助设备的研究、开发、生产、销售、维修及相关的技术服务；图形图像、信号处理系统及配套产品的研究、开发、生产、销售、维修及相关的技术服务；存储和计算设备、系统及其配套产品的研究、开发、生产、销售、维修及相关的技术服务；微波射频、功放设备及其配套产品的研究、开发、生产、销售、维修及相关的技术服务；通信设备、系统及配套产品研发、生产、销售、维修及相关的技术服务；信息感知、处理、控制设备及系统的研发、制造、销售、维修及技术服务；信息系统集成研发、生产、销售、维修及相关的技术服务；软件研究、开发、销售及技术服务；电子应用技术研究、光机电一体技术研究、开发、生产、销售及技术服务；试验检测、模拟仿真及技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）";"是";"A股";"景嘉微";"300474";"加固型图形芯片"
"浙江大华技术股份有限公司";"杭州市滨江区滨安路1187号";"其他股份有限公司（上市）";"2001-03-12 00:00:00";2001.0;"浙江省";"杭州市";"滨江区";"软件和信息技术服务业";"7969";"大于等于5千，小于1万";"329233.431万人民币";"一亿（含）至五十亿";"存续";"浙江大华信息技术股份有限公司";"杭州市滨江区滨安路1187号";"91330000727215176K";"72721517-6";"72721517-6";"浙江大华技术股份有限公司，成立于2001年，位于浙江省杭州市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本329233.431万人民币，超过了99%的浙江省同行，并已于2023年完成了定向增发，交易金额50.90亿人民币。";"一般项目：软件开发；数字视频监控系统制造；数字视频监控系统销售；安防设备制造；安防设备销售；物联网设备制造；物联网设备销售；物联网技术研发；物联网技术服务；物联网应用服务；大数据服务；5G通信技术服务；计算机软硬件及外围设备制造；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；云计算设备制造；云计算设备销售；云计算装备技术服务；通信设备制造；通信设备销售；移动通信设备制造；移动通信设备销售；网络设备制造；网络设备销售；显示器件制造；显示器件销售；智能无人飞行器制造；智能无人飞行器销售；通用设备制造（不含特种设备制造）；雷达及配套设备制造；配电开关控制设备研发；配电开关控制设备制造；配电开关控制设备销售；仪器仪表制造；仪器仪表销售；电子元器件制造；电子元器件批发；电子元器件零售；光伏设备及元器件制造；光伏设备及元器件销售；安全、消防用金属制品制造；照明器具制造；照明器具销售；机械设备研发；机械设备销售；机械电气设备制造；机械电气设备销售；电子产品销售；可穿戴智能设备制造；可穿戴智能设备销售；金属结构制造；金属结构销售；音响设备制造；音响设备销售；环境保护专用设备制造；环境保护专用设备销售；特种劳动防护用品生产；特种劳动防护用品销售；虚拟现实设备制造；互联网销售（除销售需要许可的商品）；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；信息系统集成服务；智能控制系统集成；人工智能公共数据平台；人工智能行业应用系统集成服务；计算机系统服务；互联网数据服务；数据处理和存储支持服务；安全系统监控服务；电子、机械设备维护（不含特种设备）；租赁服务（不含许可类租赁服务）；停车场服务；环境保护监测；货物进出口；技术进出口；充电桩销售；输配电及控制设备制造；智能输配电及控制设备销售；业务培训（不含教育培训、职业技能培训等需取得许可的培训）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：Ⅱ、Ⅲ类射线装置销售；放射性同位素生产（除正电子发射计算机断层扫描用放射性药物）；Ⅱ、Ⅲ、Ⅳ、Ⅴ类放射源销售；建设工程设计；Ⅱ、Ⅲ类射线装置生产；测绘服务；第二类增值电信业务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。";"是";"A股";"大华股份";"002236";"数字摄像机"
"中船鹏力（南京）超低温技术有限公司";"南京市江宁开发区长青街32号";"有限责任公司";"2014-03-27 00:00:00";2014.0;"江苏省";"南京市";"江宁区";"科技推广和应用服务业";"135";"大于等于1百，小于5百";"3000万人民币";"一千万（含）至五千万";"存续";"中船重工鹏力（南京）超低温技术有限公司";"南京市江宁区长青街32号";"91320100093975981A";"09397598-1";"09397598-1";"中船鹏力（南京）超低温技术有限公司 （曾用名：中船重工鹏力（南京）超低温技术有限公司） ，成立于2014年，位于江苏省南京市，是一家以从事科技推广和应用服务业为主的企业。企业注册资本3000万人民币，超过了96%的江苏省同行，实缴资本3000万人民币，并已于2017年完成了股权融资。";"超低温设备、真空冷冻干燥设备、低温设备的研发、生产、销售、安装、技术咨询、技术服务、技术转让及配套服务；工业气体研发；工业气体分离设备、气体净化设备、稀有气体分离成套设备、纯化成套设备、液化成套设备的研发、生产、销售、安装及技术咨询、技术服务、技术转让；自营和代理各类商品及技术的进出口业务（国家限定公司经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）许可项目：电气安装服务；特种设备安装改造修理；特种设备设计（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）一般项目：气体、液体分离及纯净设备制造；气体、液体分离及纯净设备销售；海洋工程关键配套系统开发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）";"否";"-";"中船鹏力";"-";"GM制冷机"
